,Time (Seconds),W,X,Y,Z,roll rad,pitch rad,yaw rad,roll deg std dev,pitch deg std dev,yaw deg std dev,roll deg,pitch deg,yaw deg,omega_x deg,omega_y deg,omega_z deg,omega_x rad,omega_y rad,omega_z rad
0,0.0,0.9036985,0.043317499999999995,0.42428175,-0.028069999999999998,0.10232924898247656,-0.01397569646321506,1.75631229455673,3.97716119788949,1.5889563830137354,103.89219650688824,5.863034087439281,-0.8007484230981344,100.62928198503809,0.0,0.0,0.0,0.0,0.0,0.0
1,0.1,0.862,0.0287415,0.505054,-0.0195315,0.06936515502965965,-0.004639560631438497,2.119224380244264,3.97716119788949,1.5889563830137354,103.89219650688824,3.9743306284701525,-0.26582724297647714,121.4226128292239,-19.85175032049244,-9.075259455104797,207.80178973207228,-0.3464784053764326,-0.1583931579643252,3.6268254223616063
2,0.2,0.81292575,0.00978025,0.5816685,-0.0041600000000000005,0.020771913219129294,0.004614943766977296,2.4829472532666603,3.97716119788949,1.5889563830137354,103.89219650688824,1.1901429598681121,0.2644168005380047,142.26239836577994,-26.88013571617089,0.9728317626867569,208.4608132196595,-0.469146871630106,0.016979117326864024,3.6383275520679796
3,0.3,0.7566292499999999,-0.00988775,0.65309325,0.014125,-0.033390550330756746,0.0084603745889078,2.847362914224127,3.97716119788949,1.5889563830137354,103.89219650688824,-1.9131376095715165,0.48474375704414585,163.14187772711313,-29.266344601663608,9.172269602058915,208.59738570357285,-0.5107940733222983,0.1600863044365181,3.6407111915798946
4,0.4,0.69343625,-0.0269695,0.71887875,0.03087025,-0.08185001843875142,0.004038253805811582,-3.0704767049183377,3.97716119788949,1.5889563830137354,103.89219650688824,-4.689660609608424,0.23137489967564595,-175.9253562850566,-41.45758826738017,9.172269602058915,208.59738570357285,-0.7235714152019552,0.1600863044365181,3.6407111915798946
5,0.5,0.624458,-0.037902,0.7785105000000001,0.043324249999999995,-0.11501921254715888,-0.0049051376684554554,-2.705890130532599,3.97716119788949,1.5889563830137354,103.89219650688824,-6.590115441870367,-0.2810436863331385,-155.03608430562133,-20.029191762252964,18.883118056015114,208.09806251408227,-0.34957534276463953,0.3295725831202548,3.6319963578917243
6,0.6,0.5504,-0.038991250000000005,0.83208525,0.05014375,-0.12668526699773958,-0.009689256710229128,-2.339941091528272,3.97716119788949,1.5889563830137354,103.89219650688824,-7.258531125458451,-0.5551535161149415,-134.06874885380506,-8.715704005238544,23.771155804301987,208.32962867197688,-0.1521177315206697,0.41488493578963054,3.6360379497831783
7,0.7,0.47192775,-0.0285575,0.8793847499999999,0.04979775,-0.11476046037414693,-0.003223442417853705,-1.9715639053925058,3.97716119788949,1.5889563830137354,103.89219650688824,-6.575290034416944,-0.18468964604646287,-112.96229081932051,6.152057567437531,27.848881476537706,209.25094586138158,0.107373660324018,0.48605467476324293,3.6521179681935108
8,0.8,0.3902255,-0.0080485,0.9193942500000001,0.04071575,-0.08122089218921047,0.01697871714334107,-1.6051329510521397,3.97716119788949,1.5889563830137354,103.89219650688824,-4.653614330728833,0.9728088338598608,-91.96734365266656,22.781258464408953,28.567912606029196,208.28809285474046,0.3976079679517637,0.49860413539720316,3.635313013014896
9,0.9,0.30583875,0.015940250000000003,0.951275,0.02381875,-0.035580051581720805,0.0449123556909481,-1.2434095329927157,3.97716119788949,1.5889563830137354,103.89219650688824,-2.0385867904903714,2.5732884290816904,-71.2421184468153,35.45533329234007,23.359722184108232,206.3428912125234,0.6188123033432955,0.40770406446384966,3.6013628397430075
10,1.0,0.21924349999999998,0.03688975,0.9746112499999999,0.0011454999999999998,0.014009505018703768,0.0724727834275484,-0.8866140227190399,3.97716119788949,1.5889563830137354,103.89219650688824,0.8026855106390713,4.152384619964179,-50.79924155891707,43.215279038472424,12.933077756380065,204.09335084267693,0.7542489063894331,0.2257247892652732,3.562100953632656
11,1.1,0.13089075,0.046948250000000004,0.98968325,-0.022912250000000002,0.05792299147148452,0.08704039204776434,-0.5312777809826398,3.97716119788949,1.5889563830137354,103.89219650688824,3.3187429480883246,4.987047111500949,-30.43997459938097,42.85899309481491,-3.4088585267331513,202.96498939173833,0.7480305435940344,-0.05949580502617663,3.542407331161197
12,1.2,0.041227,0.042991,0.99694975,-0.0433625,0.09046360772866197,0.08223772714229739,-0.172797544583987,3.97716119788949,1.5889563830137354,103.89219650688824,5.183182922379386,4.711874682002097,-9.900570014886132,35.516506426274965,-21.233116141720075,203.61427467181645,0.6198799759442228,-0.3705877871313702,3.5537394970832934
13,1.3,0.0489935,-0.026319750000000003,-0.99662175,0.054523,0.10650742509196447,0.05783719771550028,0.1905273028986717,3.97716119788949,1.5889563830137354,103.89219650688824,6.1024259445753275,3.3138273279618526,10.916410338104544,21.225676869295675,-35.99398415969373,205.15787779544291,0.37045794733361165,-0.6282135344973401,3.5806804539346446
14,1.4,0.139509,-0.001157,-0.9884189999999999,0.05352775,0.10573516732458121,0.017224001762005496,0.5595225885744942,3.97716119788949,1.5889563830137354,103.89219650688824,6.058178833808072,0.9868626072888084,32.058282867553295,3.1988253414699814,-45.44914640784143,207.7509805927275,0.055830034404883086,-0.7932372470377865,3.6259386355899355
15,1.5,0.22829950000000002,0.019853,-0.9721897500000001,0.0406235,0.08821405183528865,-0.020053718025812795,0.9250773389963988,3.97716119788949,1.5889563830137354,103.89219650688824,5.054292863910313,-1.1489934064244944,53.003027247686575,-14.238778164329071,-39.72405489037479,206.70940944716284,-0.2485135604286165,-0.6933155500799951,3.607759789706063
16,1.6,0.315318,0.0331765,-0.947877,0.018652750000000003,0.056416507952347976,-0.051152950054710065,1.2883371613586563,3.97716119788949,1.5889563830137354,103.89219650688824,3.232427800535785,-2.9308481477783803,73.81628193571593,-28.860601993824087,-29.510731081731407,206.52487338109543,-0.5037125288998705,-0.5150594220468409,3.604539027764509
17,1.7,0.3986845,0.030078,-0.91622025,-0.00446725,0.015854727287172493,-0.05871117414097645,1.6437142376853486,3.97716119788949,1.5889563830137354,103.89219650688824,0.908408958885885,-3.363902488535567,94.17788854493392,-35.187860028136676,-7.552578972564766,203.17103058995295,-0.6141440142218895,-0.13181737008814565,3.5460034284647963
18,1.8,0.47852625,0.01452325,-0.87721225,-0.02445375,-0.029012089532429636,-0.04890221481954595,1.9974041626111958,3.97716119788949,1.5889563830137354,103.89219650688824,-1.662270285063892,-2.8018905180020917,114.44282849948391,-35.61284753997865,11.489184881895621,202.1589314988326,-0.6215614455833904,0.20052410455943442,3.528338966968304
19,1.9,0.5557762500000001,-0.0128675,-0.8301200000000001,-0.03382475,-0.0704984918523413,-0.01623481754010192,2.360130086385984,3.97716119788949,1.5889563830137354,103.89219650688824,-4.039266045176578,-0.9301865262128012,135.22549305176327,-27.143837058095283,33.30794949157045,205.96465621708475,-0.473749328288614,0.5813333857158756,3.5947613937263374
20,2.0,0.62865775,-0.04058975,-0.7755475,-0.0310305,-0.09932808667910832,0.0239464609293746,2.7285389576369075,3.97716119788949,1.5889563830137354,103.89219650688824,-5.6910801538225195,1.3720311455280876,156.33376650961972,-11.463939703295322,43.834684708199305,207.6991018827077,-0.2000834930726052,0.7650595747316877,3.6250331812884027
21,2.1,0.6961712499999999,-0.059753,-0.71457225,-0.02173775,-0.11465947687161179,0.05515798448956368,3.0972378882628817,3.97716119788949,1.5889563830137354,103.89219650688824,-6.569504105921231,3.1603197177000553,177.45865914547477,2.8619180011750447,41.897360378373314,207.49671008878678,0.049949892042599475,0.7312468864972316,3.6215007781054647
22,2.2,0.7582962499999999,-0.065488,-0.64804,-0.00866675,-0.11103631369859512,0.07179616527534835,-2.819224626041367,3.97716119788949,1.5889563830137354,103.89219650688824,-6.361912147620148,4.113617255501176,-161.52967257151812,2.8619180011750447,41.897360378373314,207.49671008878678,0.049949892042599475,0.7312468864972316,3.6215007781054647
23,2.3,0.8139492500000001,-0.056200999999999994,-0.57762825,0.004682,-0.08638643222821203,0.07261292576117552,-2.4611080320772545,3.97716119788949,1.5889563830137354,103.89219650688824,-4.949577973869466,4.160414184212128,-141.01110316377432,29.009385806301687,18.122795552800685,203.84150220852302,0.5063092963012744,0.3163024520621578,3.5577053657500195
24,2.4,0.86312825,-0.034202250000000003,-0.50292,0.0153925,-0.043625124037846075,0.06101198129092706,-2.106385882072619,3.97716119788949,1.5889563830137354,103.89219650688824,-2.4995354881032963,3.4957290277012607,-120.6870210687022,36.892858289308506,2.2065742750024864,202.959529365001,0.6439018476201162,0.0385119862886002,3.5423120357173836
25,2.5,0.9046825,-0.00641425,-0.42468249999999996,0.021590250000000002,0.006768504205342401,0.04452813761829863,-1.7547161912531395,3.97716119788949,1.5889563830137354,103.89219650688824,0.3878067245826687,2.551274355106225,-100.53783200207548,37.842516158258135,-10.80676687738072,201.22363332630553,0.66047650420076,-0.1886136635057599,3.512014934369821
26,2.6,0.938825,0.0220025,-0.3418995,0.02318625,0.0572517337249635,0.028494973442677384,-1.3976492571743477,3.97716119788949,1.5889563830137354,103.89219650688824,3.280282712247208,1.6326417156027797,-80.07940367568472,34.75359472010964,-20.872930278492046,203.64052400541405,0.6065646547696304,-0.36430135789890317,3.554197634381026
27,2.7,0.965132,0.044083750000000005,-0.25566524999999996,0.02336525,0.0972482230240697,0.022562391972485794,-1.037261152055571,3.97716119788949,1.5889563830137354,103.89219650688824,5.571912744426153,1.2927298357432846,-59.430686265661755,27.57474961809944,-23.42683028510818,205.12920208846882,0.48127017124888416,-0.4088753217810597,3.5801799684326094
28,2.8,0.9837195000000001,0.056287250000000004,-0.167378,0.021843249999999998,0.11839450877360981,0.0241358532781221,-0.6764862793588156,3.97716119788949,1.5889563830137354,103.89219650688824,6.783505670252438,1.3828825277833892,-38.75980870576811,17.104537561007234,-23.513722369021337,205.30842483433148,0.2985304974706167,-0.4103918747392634,3.583307995442378
29,2.9,0.99490725,0.055922999999999994,-0.07796550000000001,0.01757325,0.11433464660903586,0.026251135968474202,-0.3155321250270788,3.97716119788949,1.5889563830137354,103.89219650688824,6.550892702817504,1.5040792984176428,-18.07865906484583,3.102283514318156,-22.382051407238222,205.52868417279365,0.05414506165519247,-0.39064049040693716,3.587152246106807
30,3.0,0.99853075,0.0442965,0.01261775,0.01286225,0.08831429938820266,0.026808502354152993,0.04823176601814031,3.97716119788949,1.5889563830137354,103.89219650688824,5.0600366255988005,1.5360140399594984,2.763476631301944,-9.321765590582126,-18.057960437028907,207.56266958412553,-0.1626955016547718,-0.3151708658210286,3.62265198847208
31,3.1,0.9941500000000001,0.0222245,0.102059,0.0060395,0.04300482875224472,0.016546256170129968,0.4082926374511252,3.97716119788949,1.5889563830137354,103.89219650688824,2.4639951861864766,0.9480306452907445,23.39344493221453,-22.54708274573536,-14.742331753187887,205.82794873010667,-0.3935208306326855,-0.2573022285144367,3.5923753979664426
32,3.2,0.9810062500000001,-0.00498875,0.19213699999999997,0.0010225,-0.01015160059009573,8.98538032369349e-05,0.7732118807259689,3.97716119788949,1.5889563830137354,103.89219650688824,-0.5816438691150013,0.0051482436986753045,44.30177743497082,-30.43760362109288,-7.305844235267237,209.1682667470519,-0.5312363996050193,-0.12751103654326051,3.6506749454258247
33,3.3,0.9593432500000001,-0.03181250000000001,0.2792635,-0.0010675,-0.06046133665185288,-0.019816892253338658,1.1312660728545243,3.97716119788949,1.5889563830137354,103.89219650688824,-3.4641794138708057,-1.135424289181801,64.81677148090334,-32.890523629725216,1.0087655313295532,205.42406246711857,-0.5740479300437014,0.017606279902330713,3.585326252873725
34,3.4,0.9297552499999999,-0.05175325,0.36364899999999994,0.00296525,-0.09857369484475756,-0.03213090749964114,1.487389467462563,3.97716119788949,1.5889563830137354,103.89219650688824,-5.647856685615089,-1.840965391654682,85.22113897781594,-28.391753139492472,13.049256363613338,203.64269999108078,-0.4955295726975805,0.22775248848187513,3.5542356124953867
35,3.5,0.8928880000000001,-0.059024499999999994,0.44537550000000004,0.01604725,-0.1199919401180303,-0.023920876979030652,1.8469343745459865,3.97716119788949,1.5889563830137354,103.89219650688824,-6.875031744349641,-1.3705652931501071,105.82154469911944,-17.19907835606121,29.322674445744603,203.90120504280299,-0.3001805456217618,0.5117772145686467,3.5587473767809774
36,3.6,0.849599,-0.05180074999999999,0.52316375,0.0336965,-0.12356343029533508,0.003057223859721089,2.207045987862436,3.97716119788949,1.5889563830137354,103.89219650688824,-7.0796630580816355,0.17516602418871405,126.45442029579911,-1.415520924261695,40.76920708287163,202.8495943411372,-0.024705500759239864,0.7115568970235027,3.5403933075877014
37,3.7,0.79957225,-0.033503500000000005,0.59709975,0.0484435,-0.11170982205907638,0.037467801882777596,2.568702611569747,3.97716119788949,1.5889563830137354,103.89219650688824,-6.4005013341425006,2.1467469155154757,147.17581846717897,14.553653251603476,42.67643003875668,203.58000995894236,0.2540091674340594,0.7448442171733153,3.55314146502639
38,3.8,0.7438185,-0.0077595,0.665754,0.052739,-0.08201897045360591,0.06817819876550742,2.9246663466768434,3.97716119788949,1.5889563830137354,103.89219650688824,-4.699340846999818,3.9063230440676144,167.5710381485284,30.905928357171994,34.20699114384016,201.35277234750563,0.5394102082181333,0.597024622660552,3.5142688354825653
39,3.9,0.68296325,0.01698225,0.72851625,0.0434565,-0.040245191705870265,0.08420227952295584,-3.01035397061646,3.97716119788949,1.5889563830137354,103.89219650688824,-2.305879630441272,4.824435242046204,-172.48057735677259,30.905928357171994,34.20699114384016,201.35277234750563,0.5394102082181333,0.597024622660552,3.5142688354825653
40,4.0,0.6170837499999999,0.033683000000000005,0.78544075,0.02259925,0.006119169208392774,0.08089219340061488,-2.6653854504890417,3.97716119788949,1.5889563830137354,103.89219650688824,0.3506025697673149,4.634781277411243,-152.71533708859775,42.53592713357913,-3.1020101628145103,196.99078781081812,0.7423919788693497,-0.05414029077143857,3.4381378433962886
41,4.1,0.546371,0.03752875,0.8363025,-0.0034105000000000003,0.04684196958003686,0.059079081608163705,-2.318700719403346,3.97716119788949,1.5889563830137354,103.89219650688824,2.6838471610163013,3.384982033656745,-132.85176517575948,35.060836319689244,-21.769142419018912,197.48645023245444,0.6119270322813884,-0.37994321054744307,3.446788784632251
42,4.2,0.47147025,0.03200125,0.880486,-0.028070249999999998,0.07975587773066418,0.029889922700343373,-1.9698416303144637,3.97716119788949,1.5889563830137354,103.89219650688824,4.569675185328488,1.712566420701948,-112.86361172618813,24.83183429606114,-32.58871170068069,197.82471471550937,0.43339726777591525,-0.5687803181600788,3.4526926136041163
